Country,Year,Obesity_rate_raw,Obesity_rate,Country Code,Agriculture (% GDP),Ease of Doing Business,Education Expenditure (% GDP),Export (% GDP),GDP,Health Expenditure (% GDP),Import (% GDP),Industry (% GDP),Inflation Rate,R&D,Service (% GDP),Unemployment,Population,Land,Continent Name,Export,Import,Education Expenditure,Health Expenditure,Net Trade,GDP Per Capita,Population Density,CountryCode,CO2,GI,EcGI,SoGI,PoGI,GDP_pc,GDP_pc2,EC,POP,URB,REC
Bhutan,2006,3.6 [2.4-5.2],3.6,BTN,19.3648112454547,65.512594,16.96613356941625,55.8338446782829,874989734.663935,4.4061017,60.7159377013651,38.6835187073549,5.00045438022542,,38.5776545623731,3.13,673260.0,38394.0,Asia,488540409.40318114,531258222.1918945,148451927.10176405,38552937.57385313,-42717812.788713336,1299.6312489438478,17.5355524300672,,,,,,,,,,,,
Brunei Darussalam,2006,9.4 [6.9-12.3],9.4,BRN,0.706141842882068,65.53769600000001,9.092996756235769,71.7246979556453,11470462364.6891,1.91712439,25.2164514040536,73.1764860801721,0.159888078345143,10007404.897029577,26.1173720769459,6.21,372808.0,5770.0,Asia,8227154485.189226,2892443568.0120845,1043008770.7464246,219903031.63922545,5334710917.177141,30767.74737851414,64.61143847487001,18.0,20.173386837192336,51.98422622680664,65.7747802734375,64.74217987060547,28.143640518188477,35213.22240545128,,8453.46934615137,372808.0,73.529,0.0
Cambodia,2006,2.2 [1.4-3.1],2.2,KHM,30.0587619242942,53.41262400000001,12.7159272564782,68.5932451239154,7274595706.67154,6.11889315,76.0212083821591,26.1831701234415,5.81068550464307,6111751.627447426,38.7171341009828,1.209,13477779.0,181040.0,Asia,4989881264.851035,5530235561.128371,925032298.2632391,445124738.385719,-540354296.2773361,539.7473653983747,74.44641515687141,20.0,0.21984334362508837,48.29936218261719,60.850074768066406,33.213340759277344,50.834686279296875,759.6433949760304,,254.44481616741157,13477779.0,19.293,78.01
China,2006,3.4 [2.9-4.1],3.4,CHN,10.6257605278405,68.171342,9.31999969482422,36.0350255523532,2752118542130.4,3.94742203,28.4438583516643,47.5573975653221,1.64943099455862,37663844433.98007,41.8168419068374,4.43,1311020000.0,9600000.0,Asia,991726619887.74,782808699793.4595,256497439727.7541,108637733623.77023,208917920094.2805,2099.2193422910404,136.56458333333333,24.0,4.9102761971594635,61.00310134887695,50.416690826416016,45.89708709716797,86.69552612304688,3800.7659955098975,,1515.1736777470976,1311020000.0,43.868,16.39
Cyprus,2006,18.5 [14.5-22.8],18.5,CYP,2.27597243953101,72.53591800000001,16.1796207427979,53.4357273848067,20072786350.5206,5.46357489,56.370599083076,17.8301299411038,2.30468732978557,76971103.58021381,66.9929246329598,4.54,1055438.0,9250.0,Asia,10726039392.798878,11315149918.45437,3247700704.0263367,1096691714.770391,-589110525.6554928,19018.441964872025,114.1014054054054,31.0,7.5792230334704636,73.85198974609375,79.38801574707031,79.80866241455078,62.359352111816406,26395.400390625,,2187.1535798407867,1055438.0,68.125,3.5
Egypt,2006,25.5 [22.4-28.8],25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,2006,16.1 [12.5-20.0],16.1,GEO,11.1987759157064,81.867716,12.8953895568848,32.4708663587118,7745249283.88222,7.63208008,56.6545080094852,21.7144431794284,9.16096508394495,17985630.50481435,55.2244758845242,13.57,3880347.0,69700.0,Europe,2514949544.118479,4388032875.891647,998780067.3084426,591123627.7415175,-1873083331.7731688,1996.0197590272776,55.67212338593974,43.0,1.2115669036815522,57.76254653930664,65.50370025634766,60.5057373046875,47.451210021972656,2563.4960226131566,,781.24765645959,3880347.0,53.992,37.22
Georgia,2006,16.1 [12.5-20.0],16.1,GEO,11.1987759157064,81.867716,12.8953895568848,32.4708663587118,7745249283.88222,7.63208008,56.6545080094852,21.7144431794284,9.16096508394495,17985630.50481435,55.2244758845242,13.57,3880347.0,69700.0,Asia,2514949544.118479,4388032875.891647,998780067.3084426,591123627.7415175,-1873083331.7731688,1996.0197590272776,55.67212338593974,43.0,1.2115669036815522,57.76254653930664,65.50370025634766,60.5057373046875,47.451210021972656,2563.4960226131566,,781.24765645959,3880347.0,53.992,37.22
India,2006,2.3 [1.9-2.7],2.3,IND,16.8094420943591,61.98211000000001,11.6937103271484,21.2679414220966,940259888792.141,3.63477802,24.4565390769537,30.9272399436779,5.79652337561635,7566553385.322304,44.04323571149,8.625,1172373788.0,3287260.0,Asia,199973922363.7832,229955027127.37137,109951267717.72064,34176359768.693184,-29981104763.588165,802.0137420473793,356.6416371081083,52.0,1.0365339215516476,56.972511291503906,43.74283981323242,38.584205627441406,88.59049987792969,1008.6671312796666,,463.3997779213399,1172373788.0,29.569,43.16
Indonesia,2006,3.8 [2.9-5.0],3.8,IDN,12.9738027192484,66.280608,16.758917356792246,31.0347163143166,364570515631.625,2.61946416,25.6224105005701,46.9435587410796,13.1086720985297,625898711.8247925,40.0826385396719,7.55,231797427.0,1910930.0,Asia,113143425291.91608,93411754079.18004,61098071421.935394,9549793994.897615,19731671212.73604,1572.7979397787922,121.30084670814736,53.0,1.5723513617776266,60.746158599853516,62.50667953491211,39.88839340209961,79.84342956542969,2264.935733397157,,793.7730301035654,231797427.0,46.738,40.07
Iraq,2006,24.9 [20.9-28.9],24.9,IRQ,5.82603290514173,44.196292,13.5,51.0319434096732,65140147197.1215,2.42247891,38.6185770761987,61.4441919202983,53.230962911428,25957263.12036081,33.2310996364157,8.654,28905607.0,438320.0,Asia,33242283054.612865,25156197952.86965,8793919871.611403,1578006327.7932246,8086085101.743214,2253.547112749492,65.94635654316481,55.0,2.8699656782851855,40.63763427734375,46.90104675292969,32.10917663574219,43.543148040771484,3437.3633595003566,,862.7629234701766,28905607.0,68.819,2.56
Israel,2006,23.0 [19.4-26.8],23.0,ISR,1.82073471167176,74.638542,13.4212102890015,39.6333076683141,158670160184.179,6.90668821,39.455656577766,21.4730552050679,2.06352636127914,6565755358.01575,66.5936247230075,10.71,7053700.0,22070.0,Asia,62886232763.60248,62604353493.66087,21295455864.21419,10958853246.228806,281879269.9416046,22494.600023275583,319.6057997281377,57.0,9.120178062577088,74.93871307373047,76.87189483642578,80.21934509277344,67.72492980957031,30605.155998752725,,2882.3990246253743,7053700.0,91.58,6.86
Japan,2006,2.7 [2.3-3.3],2.7,JPN,1.08249674589504,77.90445400000002,8.254857713525947,15.6573740466117,4601662661030.07,7.68688869,14.3590020520575,29.6655718124813,0.249355116079115,148526022317.11914,69.4497937291725,4.19,127854000.0,377920.0,Asia,720499535200.7437,660752835926.0715,379860705124.4841,353724686642.6735,59746699274.67212,35991.542392338684,338.3096951735817,60.0,9.33129428879816,70.21705627441406,52.28280258178711,75.83695220947266,82.5314712524414,33531.51856307746,,4053.8834373582367,127854000.0,87.118,4.43
Jordan,2006,29.7 [26.5-33.1],29.7,JOR,2.58350975139105,60.789308000000005,13.289999961853,53.8743278940368,15056981664.3159,7.81179047,87.873053937089,24.8496543455046,6.25172466656442,72971151.11485507,63.7999512898814,14.0,6075548.0,88780.0,Asia,8111847672.778548,13231029619.181911,2001072857.4437964,1176219858.722677,-5119181946.403363,2478.291944087332,68.4337463392656,61.0,3.31937135547279,73.0692138671875,76.1934814453125,65.54381561279297,77.4703598022461,4453.653828670018,,1128.063345067803,6075548.0,80.97,2.28
Kazakhstan,2006,16.3 [12.9-20.0],16.3,KAZ,5.49583486199441,76.049054,13.2666997909546,50.9752978421833,81003864915.543,3.39824915,40.478228955154,39.3564557485124,8.72169386091735,196685481.16846284,51.624997728548,7.79,15308085.0,2724902.0,Europe,41291961404.37787,32788929903.03716,10746539577.41549,2752713150.959588,8503031501.34071,5291.574022194351,5.617847907924762,62.0,12.104668872690477,53.49294662475586,59.50090026855469,52.8525505065918,48.12540817260742,7837.62796680775,,4012.7848127313114,15308085.0,56.536,2.13
Kazakhstan,2006,16.3 [12.9-20.0],16.3,KAZ,5.49583486199441,76.049054,13.2666997909546,50.9752978421833,81003864915.543,3.39824915,40.478228955154,39.3564557485124,8.72169386091735,196685481.16846284,51.624997728548,7.79,15308085.0,2724902.0,Asia,41291961404.37787,32788929903.03716,10746539577.41549,2752713150.959588,8503031501.34071,5291.574022194351,5.617847907924762,62.0,12.104668872690477,53.49294662475586,59.50090026855469,52.8525505065918,48.12540817260742,7837.62796680775,,4012.7848127313114,15308085.0,56.536,2.13
Kuwait,2006,32.5 [29.1-35.8],32.5,KWT,0.236515719642342,62.47587600000001,13.3700103759766,65.5457337246984,101557251976.794,1.8213098,24.1673594733538,62.27715930803,3.05701339166724,86110392.76225871,50.41681191674381,1.3,2363409.0,17820.0,Asia,66566445958.83039,24543706156.49152,13578215126.85406,1849672182.864043,42022739802.33887,42970.66312973929,132.62676767676768,65.0,30.649794428302506,63.90590286254883,68.36942291259766,64.63430786132812,58.745704650878906,41160.9882077041,,10858.526391327105,2363409.0,100.0,0.0
Kyrgyzstan,2006,11.7 [8.7-15.1],11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao People's Democratic Republic,2006,2.7 [1.7-3.9],2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,2006,26.7 [22.7-30.9],26.7,LBN,4.46973485888042,54.45721,7.69319009780884,35.5896575059132,22022709851.5423,8.66057873,55.4797395221742,15.0081513758126,20.91529346572528,,72.7943057975045,8.701,4719864.0,10450.0,Asia,7837807009.684911,12218142061.359863,1694248933.568024,1907294125.172287,-4380335051.6749525,4665.962801373578,451.6616267942584,68.0,3.439442322914389,67.99531555175781,74.41214752197266,56.388755798339844,72.45314025878906,6740.741877597239,,1015.7557505894239,4719864.0,86.762,7.04
Malaysia,2006,9.9 [8.0-11.9],9.9,MYS,8.60998284136304,79.692252,16.745569229126,112.18548084399,162692260155.07,3.10897732,90.3916659964074,46.5156572562267,3.6092356422439,994147362.8235573,43.9262781844017,3.32,26509413.0,330800.0,Asia,182517094350.92047,147060244401.37708,27243745054.697025,5058065469.616524,35456849949.5434,6137.15060967476,80.1372823458283,72.0,6.549858346542792,76.74685668945312,74.7115249633789,74.76110076904297,80.76799774169922,7444.014797836598,,2493.0773080490317,26509413.0,67.483,3.13
Maldives,2006,4.5 [3.1-6.2],4.5,MDV,6.59515840370508,52.919894,13.2550201416016,72.27518894943235,1575200390.625,8.04819012,75.05806967766226,9.51763428908971,2.73842131602094,,72.9062180332711,8.783,314401.0,300.0,Asia,1138479058.6564152,1182315006.7581203,208793129.04793084,126775122.20848264,-43835948.101705074,5010.163423859975,1048.003333333333,,,,,,,,,,,,
Mongolia,2006,14.3 [11.3-17.5],14.3,MNG,17.6436708395409,66.857072,17.633220672607425,59.443265077556,3414055662.58063,3.74971509,53.4867180194267,38.6926063353314,5.09516661663158,6528015.890700982,33.6016996064578,7.127,2581242.0,1564120.0,Asia,2029426157.4031143,1826066325.2707715,602007968.868492,128017360.36078537,203359832.1323428,1322.6406755277617,1.6502838656880543,77.0,4.811327260287877,56.93314743041992,55.35234451293945,55.49042892456055,59.95669937133789,2197.6947833274444,,1320.3330024848503,2581242.0,63.535,4.48
Myanmar,2006,3.2 [2.2-4.4],3.2,MMR,45.0862126666506,43.615794,9.416513013839715,22.539883878785268,11863016315.2934,2.25168681,23.954925826848747,18.5099044448332,19.9964873359215,12516498.829002362,38.6797571984947,0.661,48088274.0,676590.0,Asia,2673910101.9884834,2841776759.1554995,1117082475.1635315,267117973.6396095,-167866657.16701603,246.69249545727925,71.07446755051065,80.0,0.2091549386863001,32.880611419677734,44.56227111816406,20.202123641967773,33.05118942260742,625.379986202777,,314.1513043283691,48088274.0,28.132,81.32
Nepal,2006,2.3 [1.6-3.1],2.3,NPL,32.3664850386189,60.111662,25.5006408691406,13.4465909577363,9043715355.8881,3.5361805,31.3153967991879,16.0679668054868,6.92033580707588,18564637.103253797,47.9339045137933,10.515,26518971.0,147180.0,Asia,1216071411.2882583,2832075349.085447,2306205374.132345,319802098.89042056,-1616003937.7971883,341.0281400393741,180.18053403995108,82.0,0.0986501323901293,38.06238555908203,26.20625877380371,28.17121124267578,59.37913513183594,618.559292191022,,344.31890287145757,26518971.0,15.462,91.25
Oman,2006,20.5 [17.2-24.0],20.5,OMN,1.40187189218427,68.360054,11.224630355835,61.5316364711914,37215779713.9142,2.31092215,37.0233866078299,63.7012602139284,3.54498591605032,88315650.97988285,36.6060244604633,4.156,2560649.0,309500.0,Asia,22899478283.48508,13778542002.600786,4177333706.928697,860027696.70405,9120936280.884296,14533.72942324942,8.273502423263327,90.0,15.303581240537065,56.07849884033203,64.68315124511719,62.91511154174805,41.3659782409668,20097.900402507585,,6025.982866062471,2560649.0,72.967,0.0
Pakistan,2006,5.3 [3.9-7.0],5.3,PAK,21.6079774493194,54.45444199999999,15.2890996932983,14.1339628244825,137264061106.043,2.86177489,21.5477668399836,19.6704664952971,7.92108440058788,405619040.9764642,52.6313265564449,0.58,178069984.0,796100.0,Asia,19400851368.10306,29577339842.22276,20986439145.57281,3928188433.7269945,-10176488474.119698,770.8433393583222,223.67790981032533,91.0,0.7429899022173215,52.5364990234375,42.25606918334961,32.37070846557617,82.98273468017578,1120.5853373470752,,447.6072003241153,178069984.0,34.184,47.04
Philippines,2006,4.2 [3.2-5.5],4.2,PHL,13.3612491069675,60.104746,13.2685298919678,41.2454593705084,127652927611.904,3.77762938,39.6050793023691,33.4625853303804,5.48523206751051,184692510.2220444,53.1761655626521,4.05,87901835.0,300000.0,Asia,52651036393.432365,50557043212.4904,16937666858.1575,4822254497.897418,2093993180.9419632,1452.2214196313878,293.0061166666667,95.0,0.7884420160284481,64.20636749267578,62.02861022949219,49.88854217529297,80.17672729492188,2149.0062699781133,,438.777848039236,87901835.0,45.625,33.17
Qatar,2006,29.1 [24.6-34.0],29.1,QAT,0.121835107463077,66.66206600000001,11.717677004197062,62.8177301668238,60882142857.1429,2.288064,35.7531891467481,62.58602919788462,11.8358096197431,310239163.0258591,40.80484188866618,0.87,1015060.0,11610.0,Asia,38244780219.78021,21767307692.30769,7133972853.233838,1393022393.142858,16477472527.472525,59978.86120736005,87.42980189491817,98.0,43.28857407443895,65.02727508544922,71.73397064208984,67.69705200195312,55.650814056396484,61985.69923171285,,19300.107382814807,1015060.0,97.671,0.1
Republic of Korea,2006,3.5 [2.8-4.3],3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,2006,20.4 [18.2-22.7],20.4,RUS,3.86131247121949,76.292522,12.4258003234863,33.7304754438509,989932059220.667,4.76654387,21.0029264232118,31.780260587244,9.66865454789265,10621376956.522495,49.7214755623913,7.06,143049637.0,17098240.0,Europe,333908790146.2346,207914702037.90216,123006981016.93623,47185545885.94747,125994088108.33246,6920.199729137845,8.366336944621201,100.0,11.568369096944998,66.61817169189453,47.77614974975586,61.52827835083008,90.55009460449219,7949.89697265625,,4688.391023320108,143049637.0,73.508,3.48
Russian Federation,2006,20.4 [18.2-22.7],20.4,RUS,3.86131247121949,76.292522,12.4258003234863,33.7304754438509,989932059220.667,4.76654387,21.0029264232118,31.780260587244,9.66865454789265,10621376956.522495,49.7214755623913,7.06,143049637.0,17098240.0,Asia,333908790146.2346,207914702037.90216,123006981016.93623,47185545885.94747,125994088108.33246,6920.199729137845,8.366336944621201,100.0,11.568369096944998,66.61817169189453,47.77614974975586,61.52827835083008,90.55009460449219,7949.89697265625,,4688.391023320108,143049637.0,73.508,3.48
Saudi Arabia,2006,29.0 [26.0-32.1],29.0,SAU,2.91994313617965,63.082024,21.6038703918457,59.8319078938109,376900135720.729,3.6192224,30.1126962558342,62.5369761716382,2.20902407871182,159994106.1082946,33.761991763144,6.25,25382870.0,2149690.0,Asia,225506542056.07483,113494793057.40996,81425016827.79683,13640854137.635023,112011748998.66489,14848.60205803083,11.807688550442156,101.0,13.214987115326203,61.0684700012207,66.21971130371094,58.60454177856445,58.27390670776367,18075.673616624208,,5349.89014244646,25382870.0,81.204,0.01
Singapore,2006,5.0 [3.6-6.5],5.0,SGP,0.0488654244516825,85.589466,22.5367794036865,228.037617061062,148627255181.674,2.9347465,197.325782481957,30.8942965496098,0.962901778165128,3145785005.965918,64.8768540490551,4.48,4401365.0,704.0,Asia,338926051019.5532,293279894268.6932,33495796634.04808,4361833169.490247,45646156750.86005,33768.44573937268,6251.938920454545,104.0,8.445470893688661,80.48907470703125,93.31959533691406,81.65406799316406,66.49356842041016,44159.41018205518,,5264.398658143554,4401365.0,100.0,0.52
Sri Lanka,2006,3.0 [2.0-4.2],3.0,LKA,11.3362802346632,60.504324,11.039999961853,30.1285270937972,28279802451.2714,3.97986293,41.1326513945037,30.6422951801489,10.0201836057035,49263415.41162961,58.0214245851879,6.5,19870706.0,65610.0,Asia,8520287943.603628,11632232557.335775,3122090179.8324666,1125497374.435382,-3111944613.732147,1423.1906229839744,302.8609358329523,109.0,0.6242807880102499,59.171241760253906,55.14079284667969,49.541526794433594,72.41226196289062,2486.6476254624827,,457.0817463657305,19870706.0,18.288,62.18
Syrian Arab Republic,2006,21.3 [17.2-25.6],21.3,SYR,21.4567969026949,41.84539,20.0484790802002,39.011436488794,153799910913.14,3.77771473,35.1937900977987,34.9830051366887,10.0241105377571,30190922.50491559,43.5601979606164,8.17,19432009.0,185180.0,Asia,59999554565.70137,54128017817.37189,30834542964.78742,5810121889.292568,5871536748.329483,7914.771494452273,104.93578680203046,114.0,3.098696588705779,42.88799285888672,30.512563705444336,43.05427551269531,55.09714126586914,1435.8458722114917,,1113.0834696505133,19432009.0,54.146,1.82
Tajikistan,2006,9.7 [7.0-13.0],9.7,TJK,21.4510669294712,55.25536,15.6360101699829,58.1562258976776,2830213562.60217,5.03254795,82.9976861770503,27.3641700231382,10.0108651886461,3037385.2862769007,40.8678978490016,12.735,7057417.0,142550.0,Asia,1645945392.853627,2349011770.828864,442532480.4807106,142431854.62535745,-703066377.9752371,401.0268293062703,49.50836197825325,115.0,0.38066335034475074,43.15273666381836,51.035926818847656,40.95504379272461,37.38664245605469,649.1770693530603,,341.8892492819965,7057417.0,26.512,61.57
Thailand,2006,5.4 [4.1-6.9],5.4,THA,9.40199346621521,76.561156,22.0027904510498,68.6753420333013,221758294724.764,3.09970832,65.4116041579669,39.146855883906,4.63747436011765,516053736.1979994,51.4511506498788,1.22,66319525.0,513120.0,Asia,152293267389.44806,145055657932.82022,48793012896.11125,6873860311.873631,7237609456.627838,3343.785932193634,129.24759315559714,117.0,3.3880474867695454,66.46543884277344,67.0455093383789,55.29893493652344,77.05189514160156,4568.556464231876,,1522.2685777680103,66319525.0,38.673,20.53
Timor-Leste,2006,2.0 [1.2-3.0],2.0,TLS,32.2033842281631,38.912656,7.538520915167671,9.22905009220919,453805100.0,6.00192022,89.6439021950172,5.04952456462036,3.93616259929866,,63.0697627682016,3.521,994564.0,14870.0,Asia,41881900.00000001,406808600.0,34210192.37759756,27237020.05629122,-364926700.0,456.285467802977,66.88392737054473,,,,,,,,,,,,
Turkey,2006,25.7 [23.4-28.2],25.7,,,,,,,,,,,,,,,,,,,,,,,,121.0,3.7511293066757787,65.48104095458984,51.41873550415039,56.180572509765625,88.84381866455078,8074.335428319183,,1338.3681602764707,69601333.0,68.45,14.23
Turkmenistan,2006,13.4 [10.0-17.3],13.4,TKM,17.1978740617556,,23.93471972147623,35.1161849970785,10276674364.8961,4.97834015,17.3311160052137,35.7901703447346,,,45.6114432109308,6.583,4954029.0,488100.0,Asia,3608775981.524256,1781062355.6582012,2459693205.9266787,511607805.99238,1827713625.866055,2074.4073893988307,10.14961893054702,122.0,10.479652016570753,37.220455169677734,50.92354202270508,32.99122619628906,33.50725555419922,2968.1131610406783,,3964.1893497191877,4954029.0,47.308,0.09
United Arab Emirates,2006,25.0 [20.9-29.6],25.0,ARE,1.09424400194674,79.07232200000001,6.92843818664551,68.6277976715135,222116541865.214,2.3254137,50.8428719062721,57.903111718071,2.0802451394464216,2246328026.51158,41.0026442799823,2.926,4898954.0,98647.9,Asia,152433690946.22165,112930428863.172,15389207305.445948,5165128494.499921,39503262083.04965,45339.585116580805,49.66100646846005,124.0,24.813970492476557,67.64010620117188,80.26498413085938,73.48185729980469,52.070045471191406,56315.19123015572,,9430.146108740762,4898954.0,82.648,0.12
Uzbekistan,2006,11.8 [8.8-15.1],11.8,UZB,25.0794086599227,65.602968,22.995037714640308,36.5136876387581,17330833852.919,4.75141335,30.9576045330392,26.8384702412792,12.17375952012786,38812402.17395648,37.9585228805817,6.012,26488250.0,444103.0,Asia,6328126538.246988,5365211006.464744,3985231780.7403736,823459553.3539127,962915531.7822448,654.283837283286,59.64438429823712,128.0,4.808052627108245,42.75448989868164,46.306644439697266,39.0130500793457,43.17073440551758,1656.2225848298672,,1815.9497890574123,26488250.0,49.021,0.85
Viet Nam,2006,1.0 [0.7-1.4],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2005,3.0 [1.9-4.6],3.0,AFG,31.114854912062,40.717968,15.0799999237061,,6226198934.83329,9.94828892,,26.8120992326398,12.6862687216715,,39.0077871841904,8.113,24411191.0,652860.0,Asia,,,938910794.62265,619400258.7711782,,255.05510709548292,37.39115736911436,,,,,,,,,,,,
Armenia,2005,15.7 [12.3-19.3],15.7,ARM,14.686083145583162,71.79071,13.6480903625488,27.3131979500115,4900469515.07252,5.8618803,42.8265406335218,25.968177454349647,0.638928002410126,12624099.185495907,50.51363998790107,10.218,3047246.0,29740.0,Europe,1338474939.131726,2098701568.1058817,668820507.6062545,287259657.1115416,-760226628.9741557,1608.1634088854396,102.46287827841292,5.0,1.463912004478798,54.63331985473633,65.30342864990234,55.318031311035156,43.27849578857422,2312.9828633869306,,824.4519805752474,3047246.0,63.938,6.49
Armenia,2005,15.7 [12.3-19.3],15.7,ARM,14.686083145583162,71.79071,13.6480903625488,27.3131979500115,4900469515.07252,5.8618803,42.8265406335218,25.968177454349647,0.638928002410126,12624099.185495907,50.51363998790107,10.218,3047246.0,29740.0,Asia,1338474939.131726,2098701568.1058817,668820507.6062545,287259657.1115416,-760226628.9741557,1608.1634088854396,102.46287827841292,5.0,1.463912004478798,54.63331985473633,65.30342864990234,55.318031311035156,43.27849578857422,2312.9828633869306,,824.4519805752474,3047246.0,63.938,6.49
Azerbaijan,2005,14.3 [10.9-18.2],14.3,AZE,9.08684368137353,69.973916,13.2231502532959,62.9411060091835,13245421880.834,2.26107669,52.9007785985227,58.5242563385905,9.67950731917054,29131981.776512746,25.40946296666,7.26,8391850.0,86600.0,Europe,8336815027.379315,7006931303.620275,1751462036.9856117,299489146.63969713,1329883723.7590408,1578.3673303066666,96.90357967667435,8.0,3.580068757187033,51.416160583496094,61.350467681884766,44.372581481933594,48.08623504638672,2631.8519188928117,,1599.9606761321995,8391850.0,52.389,3.36
Azerbaijan,2005,14.3 [10.9-18.2],14.3,AZE,9.08684368137353,69.973916,13.2231502532959,62.9411060091835,13245421880.834,2.26107669,52.9007785985227,58.5242563385905,9.67950731917054,29131981.776512746,25.40946296666,7.26,8391850.0,86600.0,Asia,8336815027.379315,7006931303.620275,1751462036.9856117,299489146.63969713,1329883723.7590408,1578.3673303066666,96.90357967667435,8.0,3.580068757187033,51.416160583496094,61.350467681884766,44.372581481933594,48.08623504638672,2631.8519188928117,,1599.9606761321995,8391850.0,52.389,3.36
Bahrain,2005,24.7 [20.8-28.7],24.7,BHR,0.2918157727609967,70.12320400000002,9.931631200453808,83.8940482059345,15968723404.2553,3.25870824,64.4194769029886,44.676665837688766,2.58620689655173,16153960.162099924,53.59088862621376,1.104,901921.0,740.0,Asia,13396808510.638288,10286968085.10638,1585954715.931189,520374105.3972759,3109840425.531908,17705.235163894955,1218.8121621621622,9.0,22.944027248506245,64.02067565917969,81.75321960449219,68.64596557617188,41.864139556884766,22027.331306682023,,11510.31853122391,901921.0,88.422,0.0
Bangladesh,2005,1.8 [1.2-2.5],1.8,BGD,18.5710395455964,42.200396,14.801199306141246,14.3928418979283,69442943089.4309,2.44882679,20.0040929665367,23.2998442190711,7.0466181622204,,52.8799568974096,4.25,140912590.0,148460.0,Asia,9994813008.130116,13891430894.308928,10278388410.716906,1700537394.1384375,-3896617886.178812,492.8086488895768,949.161996497373,10.0,0.23213539684424225,42.29184341430664,29.424211502075195,27.835636138916016,69.61566925048828,758.8899764646152,,161.75886767818264,140912590.0,26.809,50.66
Bhutan,2005,3.4 [2.2-4.9],3.4,BTN,20.1999744993388,65.512594,22.9959201812744,39.3023404705545,796938571.960642,4.13416338,66.2218917004601,36.9170825694604,5.31263104637752,,39.1330465484435,3.1,663323.0,38394.0,Asia,313215510.89314646,527747798.0429696,183263357.9018573,32946742.603091814,-214532287.14982316,1201.433648404536,17.27673594832526,,,,,,,,,,,,
Brunei Darussalam,2005,9.0 [6.6-11.9],9.0,BRN,0.946593335407581,65.53769600000001,9.092996756235769,70.1684471590321,9531417164.46943,2.23678851,27.2891694625922,71.5603386670035,1.24443711883964,8315684.91092194,27.4930673672336,6.04,366717.0,5770.0,Asia,6688047416.557648,2601044582.198663,866691453.5885047,213197643.97502,4087002834.358985,25991.20620115629,63.55580589254766,18.0,13.61076797639597,52.22297668457031,66.49531555175781,65.45863342285156,27.522680282592773,34290.11464693753,,6048.0152270006565,366717.0,73.163,0.0
Cambodia,2005,2.0 [1.3-3.0],2.0,KHM,30.7100575859259,53.41262400000001,12.7159272564782,64.084707255092,6293046161.83262,6.84559298,72.7472228096896,24.9914303601321,6.61525912001587,5287102.771348403,39.0776133570484,1.13,13246583.0,181040.0,Asia,4032880210.238237,4578016312.864996,800219172.1552292,430796326.2825732,-545136102.626759,475.06939426058926,73.16937140963323,20.0,0.20061777441020073,45.302345275878906,59.30598449707031,31.072906494140625,45.528133392333984,697.746758239126,,259.3807776692299,13246583.0,19.174,79.24
China,2005,3.2 [2.7-3.8],3.2,CHN,11.6414956029627,68.171342,9.5,33.8298575659931,2285961242869.55,4.17605019,28.3780352997871,47.0225784802473,1.77641407667574,29898543809.869736,41.3359259167899,4.52,1303720000.0,9599999.8,Asia,773337432476.5743,648710888440.9728,217166318072.60724,95462888826.1802,124626544035.60156,1753.4142629318794,135.80416949592018,24.0,4.467696361181848,59.9833869934082,49.804603576660156,45.06885528564453,85.07669830322266,3390.7163375090036,,1393.691324057313,1303720000.0,42.522,17.44
Cyprus,2005,18.2 [14.2-22.5],18.2,CYP,2.73852799962435,72.53591800000001,15.8393602371216,55.6921102559885,18433411267.2553,5.43580961,56.2249625665534,17.8911230141923,2.56016132330235,67700388.2392723,66.7369706171226,5.3,1037062.0,9250.0,Asia,10265955726.89963,10364178584.753128,2919734414.6107287,1002005141.1162864,-98222857.85349846,17774.647289415,112.1148108108108,31.0,7.618445184569486,72.8542709350586,78.47195434570312,79.21383666992188,60.87698745727539,25631.255859375,,2140.0195938140632,1037062.0,68.268,3.34
Egypt,2005,24.9 [21.8-28.2],24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,2005,15.7 [12.1-19.5],15.7,GEO,14.7699403660646,81.867716,11.1812496185303,33.2590418986481,6410912049.87105,8.07734203,51.2705556368268,23.7580566049101,8.24709043114158,11320388.301711109,51.088986223098,13.81,3902469.0,69700.0,Europe,2132207924.7520924,3286910229.3571696,716820079.1205199,517831293.5105689,-1154702304.6050773,1642.783594147974,55.989512195121954,43.0,1.0872860232842336,53.75971984863281,62.29378128051758,55.04453659057617,44.02091979980469,2329.5280816503473,,727.8807339661123,3902469.0,53.605,41.48
